numero_global,question_id,modelo,question,A,B,C,D,gabarito,resposta_modelo,acertou
1335,2015-16_1,ChatGPT,"Bernardo é bacharel em Direito, mas não está inscrito nos quadros da Ordem dos Advogados do Brasil, apesar de aprovado no Exame de Ordem.  Não obstante, tem atuação na área de advocacia, realizando consultorias e assessorias jurídicas.
A partir da hipótese apresentada, nos termos do Regulamento Geral da Ordem dos Advogados do Brasil, assinale a afirmativa correta.","['Tal conduta é permitida, por ter o bacharel logrado aprovação no Exame de Ordem.'
 'Tal conduta é proibida, por ser equiparada à captação de clientela.'
 'Tal conduta é permitida mediante autorização do Presidente da Seccional da Ordem dos Advogados do Brasil.'
 'Tal conduta é proibida, tendo em vista a ausência de inscrição na Ordem dos Advogados do Brasil.']",['A' 'B' 'C' 'D'],,,D,D,True
1335,2015-16_1,Gemini,"Bernardo é bacharel em Direito, mas não está inscrito nos quadros da Ordem dos Advogados do Brasil, apesar de aprovado no Exame de Ordem.  Não obstante, tem atuação na área de advocacia, realizando consultorias e assessorias jurídicas.
A partir da hipótese apresentada, nos termos do Regulamento Geral da Ordem dos Advogados do Brasil, assinale a afirmativa correta.","['Tal conduta é permitida, por ter o bacharel logrado aprovação no Exame de Ordem.'
 'Tal conduta é proibida, por ser equiparada à captação de clientela.'
 'Tal conduta é permitida mediante autorização do Presidente da Seccional da Ordem dos Advogados do Brasil.'
 'Tal conduta é proibida, tendo em vista a ausência de inscrição na Ordem dos Advogados do Brasil.']",['A' 'B' 'C' 'D'],,,D,D,True
1335,2015-16_1,Grok,"Bernardo é bacharel em Direito, mas não está inscrito nos quadros da Ordem dos Advogados do Brasil, apesar de aprovado no Exame de Ordem.  Não obstante, tem atuação na área de advocacia, realizando consultorias e assessorias jurídicas.
A partir da hipótese apresentada, nos termos do Regulamento Geral da Ordem dos Advogados do Brasil, assinale a afirmativa correta.","['Tal conduta é permitida, por ter o bacharel logrado aprovação no Exame de Ordem.'
 'Tal conduta é proibida, por ser equiparada à captação de clientela.'
 'Tal conduta é permitida mediante autorização do Presidente da Seccional da Ordem dos Advogados do Brasil.'
 'Tal conduta é proibida, tendo em vista a ausência de inscrição na Ordem dos Advogados do Brasil.']",['A' 'B' 'C' 'D'],,,D,D,True
1336,2015-16_2,ChatGPT,"João é advogado da sociedade empresária X Ltda., atuando em diversas causas do interesse da companhia. Ocorre que o controle da sociedade foi alienado para uma sociedade estrangeira, que resolveu contratar novos profissionais em várias áreas, inclusive a jurídica. Por força dessa circunstância, rompeu-se a avença entre o advogado e o seu cliente. Assim, João renunciou ao mandato em todos os processos, comunicando formalmente o ato à cliente. Após a renúncia, houve novo contrato com renomado escritório de advocacia, que, em todos os processos, apresentou o instrumento de mandato antes do término do prazo legal à retirada do advogado anterior.
Na renúncia focalizada no enunciado, consoante o Estatuto da Advocacia, deve o advogado","['afastar-se imediatamente após a substituição por outro advogado.'
 'funcionar como parecerista no processo pela continuidade da representação.'
 'atuar em conjunto com o advogado sucessor por quinze dias.'
 'aguardar dez dias para verificar a atuação dos seus sucessores.']",['A' 'B' 'C' 'D'],,,A,C,False
1336,2015-16_2,Gemini,"João é advogado da sociedade empresária X Ltda., atuando em diversas causas do interesse da companhia. Ocorre que o controle da sociedade foi alienado para uma sociedade estrangeira, que resolveu contratar novos profissionais em várias áreas, inclusive a jurídica. Por força dessa circunstância, rompeu-se a avença entre o advogado e o seu cliente. Assim, João renunciou ao mandato em todos os processos, comunicando formalmente o ato à cliente. Após a renúncia, houve novo contrato com renomado escritório de advocacia, que, em todos os processos, apresentou o instrumento de mandato antes do término do prazo legal à retirada do advogado anterior.
Na renúncia focalizada no enunciado, consoante o Estatuto da Advocacia, deve o advogado","['afastar-se imediatamente após a substituição por outro advogado.'
 'funcionar como parecerista no processo pela continuidade da representação.'
 'atuar em conjunto com o advogado sucessor por quinze dias.'
 'aguardar dez dias para verificar a atuação dos seus sucessores.']",['A' 'B' 'C' 'D'],,,A,A,True
1336,2015-16_2,Grok,"João é advogado da sociedade empresária X Ltda., atuando em diversas causas do interesse da companhia. Ocorre que o controle da sociedade foi alienado para uma sociedade estrangeira, que resolveu contratar novos profissionais em várias áreas, inclusive a jurídica. Por força dessa circunstância, rompeu-se a avença entre o advogado e o seu cliente. Assim, João renunciou ao mandato em todos os processos, comunicando formalmente o ato à cliente. Após a renúncia, houve novo contrato com renomado escritório de advocacia, que, em todos os processos, apresentou o instrumento de mandato antes do término do prazo legal à retirada do advogado anterior.
Na renúncia focalizada no enunciado, consoante o Estatuto da Advocacia, deve o advogado","['afastar-se imediatamente após a substituição por outro advogado.'
 'funcionar como parecerista no processo pela continuidade da representação.'
 'atuar em conjunto com o advogado sucessor por quinze dias.'
 'aguardar dez dias para verificar a atuação dos seus sucessores.']",['A' 'B' 'C' 'D'],,,A,D,False
1337,2015-16_3,ChatGPT,"Compete ao Conselho Seccional ajuizar, após deliberação,","['ação direta de inconstitucionalidade em face de leis ou atos normativos federais.'
 'queixa-crime contra quem tenha ofendido os advogados inscritos na respectiva Seccional.'
 'mandado de segurança individual em favor dos advogados inscritos na respectiva Seccional, independentemente de vinculação com o exercício da profissão.'
 'mandado de segurança coletivo, em defesa de seus inscritos, independentemente de autorização pessoal dos interessados.']",['A' 'B' 'C' 'D'],,,D,D,True
1337,2015-16_3,Gemini,"Compete ao Conselho Seccional ajuizar, após deliberação,","['ação direta de inconstitucionalidade em face de leis ou atos normativos federais.'
 'queixa-crime contra quem tenha ofendido os advogados inscritos na respectiva Seccional.'
 'mandado de segurança individual em favor dos advogados inscritos na respectiva Seccional, independentemente de vinculação com o exercício da profissão.'
 'mandado de segurança coletivo, em defesa de seus inscritos, independentemente de autorização pessoal dos interessados.']",['A' 'B' 'C' 'D'],,,D,D,True
1337,2015-16_3,Grok,"Compete ao Conselho Seccional ajuizar, após deliberação,","['ação direta de inconstitucionalidade em face de leis ou atos normativos federais.'
 'queixa-crime contra quem tenha ofendido os advogados inscritos na respectiva Seccional.'
 'mandado de segurança individual em favor dos advogados inscritos na respectiva Seccional, independentemente de vinculação com o exercício da profissão.'
 'mandado de segurança coletivo, em defesa de seus inscritos, independentemente de autorização pessoal dos interessados.']",['A' 'B' 'C' 'D'],,,D,D,True
1338,2015-16_4,ChatGPT,"Isabella, advogada atuante na área pública, é procurada por cliente que deseja contratá-la e que informa a existência de processo já terminado, no qual foram debatidos fatos que poderiam interessar à nova causa. Antes de realizar o contrato de prestação de serviços, dirige-se ao Juízo Competente e requer vista dos autos findos, não anexando instrumento de mandato.
Nesse caso, consoante o Estatuto da Advocacia, a advogada pode","['ter vista dos autos somente no balcão do cartório.'
 'ter vista dos autos no local onde se arquivam os autos.'
 'retirar os autos de cartório por dez dias.'
 'retirar os autos, se anexar instrumento de mandato.']",['A' 'B' 'C' 'D'],,,C,B,False
1338,2015-16_4,Gemini,"Isabella, advogada atuante na área pública, é procurada por cliente que deseja contratá-la e que informa a existência de processo já terminado, no qual foram debatidos fatos que poderiam interessar à nova causa. Antes de realizar o contrato de prestação de serviços, dirige-se ao Juízo Competente e requer vista dos autos findos, não anexando instrumento de mandato.
Nesse caso, consoante o Estatuto da Advocacia, a advogada pode","['ter vista dos autos somente no balcão do cartório.'
 'ter vista dos autos no local onde se arquivam os autos.'
 'retirar os autos de cartório por dez dias.'
 'retirar os autos, se anexar instrumento de mandato.']",['A' 'B' 'C' 'D'],,,C,C,True
1338,2015-16_4,Grok,"Isabella, advogada atuante na área pública, é procurada por cliente que deseja contratá-la e que informa a existência de processo já terminado, no qual foram debatidos fatos que poderiam interessar à nova causa. Antes de realizar o contrato de prestação de serviços, dirige-se ao Juízo Competente e requer vista dos autos findos, não anexando instrumento de mandato.
Nesse caso, consoante o Estatuto da Advocacia, a advogada pode","['ter vista dos autos somente no balcão do cartório.'
 'ter vista dos autos no local onde se arquivam os autos.'
 'retirar os autos de cartório por dez dias.'
 'retirar os autos, se anexar instrumento de mandato.']",['A' 'B' 'C' 'D'],,,C,A,False
1339,2015-16_5,ChatGPT,"Epitácio é defendido pelo advogado Anderson em processo relacionado à dissolução de sua sociedade conjugal.  Posteriormente, Epitácio vem a se envolver em processo de natureza societária e contrata novo advogado especialista na matéria. Designada audiência para a oitiva de testemunhas, a defesa de Epitácio arrola como testemunha o advogado Anderson, diante do seu conhecimento de fatos decorrentes do litígio de família, obtidos exclusivamente diante do seu exercício profissional e relevantes para o desfecho do litígio empresarial.
Consoante o Estatuto da Advocacia, o advogado deve","['atuar como testemunha em qualquer situação.'
 'depor, porém sem revelar fatos ligados ao sigilo profissional.'
 'resguardar-se e requerer autorização escrita do cliente.'
 'buscar suprimento judicial para depor em Juízo.']",['A' 'B' 'C' 'D'],,,B,B,True
1339,2015-16_5,Gemini,"Epitácio é defendido pelo advogado Anderson em processo relacionado à dissolução de sua sociedade conjugal.  Posteriormente, Epitácio vem a se envolver em processo de natureza societária e contrata novo advogado especialista na matéria. Designada audiência para a oitiva de testemunhas, a defesa de Epitácio arrola como testemunha o advogado Anderson, diante do seu conhecimento de fatos decorrentes do litígio de família, obtidos exclusivamente diante do seu exercício profissional e relevantes para o desfecho do litígio empresarial.
Consoante o Estatuto da Advocacia, o advogado deve","['atuar como testemunha em qualquer situação.'
 'depor, porém sem revelar fatos ligados ao sigilo profissional.'
 'resguardar-se e requerer autorização escrita do cliente.'
 'buscar suprimento judicial para depor em Juízo.']",['A' 'B' 'C' 'D'],,,B,B,True
1339,2015-16_5,Grok,"Epitácio é defendido pelo advogado Anderson em processo relacionado à dissolução de sua sociedade conjugal.  Posteriormente, Epitácio vem a se envolver em processo de natureza societária e contrata novo advogado especialista na matéria. Designada audiência para a oitiva de testemunhas, a defesa de Epitácio arrola como testemunha o advogado Anderson, diante do seu conhecimento de fatos decorrentes do litígio de família, obtidos exclusivamente diante do seu exercício profissional e relevantes para o desfecho do litígio empresarial.
Consoante o Estatuto da Advocacia, o advogado deve","['atuar como testemunha em qualquer situação.'
 'depor, porém sem revelar fatos ligados ao sigilo profissional.'
 'resguardar-se e requerer autorização escrita do cliente.'
 'buscar suprimento judicial para depor em Juízo.']",['A' 'B' 'C' 'D'],,,B,B,True
1340,2015-16_6,ChatGPT,"Pedro, em determinado momento, recebeu uma proposta de Antônio, colega de colégio, que se propôs a agenciar a indicação de novos clientes, mediante pagamento de comissão, a ser retirada dos honorários cobrados aos clientes, nos moldes da prática desenvolvida entre vendedores da área comercial.
Com base no caso relatado, observadas as regras do Estatuto da OAB, assinale a afirmativa correta.","['O advogado pode aceitar a sugestão, tendo em vista a moderna visão mercantil da profissão.'
 'Caso a Seccional da OAB autorize, registrando a avença escrita entre o advogado e o agenciador, é possível.'
 'Sendo publicizada a relação entre o advogado e o agenciador, está preenchido o requisito legal.'
 'Há vedação quanto ao agenciamento de clientela, sem exceções.']",['A' 'B' 'C' 'D'],,,D,D,True
1340,2015-16_6,Gemini,"Pedro, em determinado momento, recebeu uma proposta de Antônio, colega de colégio, que se propôs a agenciar a indicação de novos clientes, mediante pagamento de comissão, a ser retirada dos honorários cobrados aos clientes, nos moldes da prática desenvolvida entre vendedores da área comercial.
Com base no caso relatado, observadas as regras do Estatuto da OAB, assinale a afirmativa correta.","['O advogado pode aceitar a sugestão, tendo em vista a moderna visão mercantil da profissão.'
 'Caso a Seccional da OAB autorize, registrando a avença escrita entre o advogado e o agenciador, é possível.'
 'Sendo publicizada a relação entre o advogado e o agenciador, está preenchido o requisito legal.'
 'Há vedação quanto ao agenciamento de clientela, sem exceções.']",['A' 'B' 'C' 'D'],,,D,D,True
1340,2015-16_6,Grok,"Pedro, em determinado momento, recebeu uma proposta de Antônio, colega de colégio, que se propôs a agenciar a indicação de novos clientes, mediante pagamento de comissão, a ser retirada dos honorários cobrados aos clientes, nos moldes da prática desenvolvida entre vendedores da área comercial.
Com base no caso relatado, observadas as regras do Estatuto da OAB, assinale a afirmativa correta.","['O advogado pode aceitar a sugestão, tendo em vista a moderna visão mercantil da profissão.'
 'Caso a Seccional da OAB autorize, registrando a avença escrita entre o advogado e o agenciador, é possível.'
 'Sendo publicizada a relação entre o advogado e o agenciador, está preenchido o requisito legal.'
 'Há vedação quanto ao agenciamento de clientela, sem exceções.']",['A' 'B' 'C' 'D'],,,D,D,True
1341,2015-16_7,ChatGPT,"O advogado Antônio participava do julgamento de recurso de apelação por ele interposto. Ao proferir seu voto, o Relator acusou o advogado Antônio de ter atuado de forma antiética e de ter tentado induzir os julgadores a erro. Em seguida, com o objetivo de se defender das acusações que lhe haviam sido dirigidas, Antônio solicitou usar da palavra, pela ordem, por mais cinco minutos, pleito que veio a ser indeferido pelo Presidente do órgão julgador.
A respeito do direito de Antônio usar a palavra novamente, assinale a afirmativa correta.","['Não é permitido o uso da palavra por advogado em julgamentos de recursos de apelação.'
 'É direito do advogado usar da palavra, pela ordem, mediante intervenção sumária, para replicar acusação ou censura que lhe forem feitas.'
 'É direito do advogado intervir, a qualquer tempo e por qualquer motivo, durante o julgamento de processos em que esteja constituído.'
 'O uso da palavra, pela ordem, mediante intervenção sumária, somente é permitido para o esclarecimento de questões fáticas.']",['A' 'B' 'C' 'D'],,,B,B,True
1341,2015-16_7,Gemini,"O advogado Antônio participava do julgamento de recurso de apelação por ele interposto. Ao proferir seu voto, o Relator acusou o advogado Antônio de ter atuado de forma antiética e de ter tentado induzir os julgadores a erro. Em seguida, com o objetivo de se defender das acusações que lhe haviam sido dirigidas, Antônio solicitou usar da palavra, pela ordem, por mais cinco minutos, pleito que veio a ser indeferido pelo Presidente do órgão julgador.
A respeito do direito de Antônio usar a palavra novamente, assinale a afirmativa correta.","['Não é permitido o uso da palavra por advogado em julgamentos de recursos de apelação.'
 'É direito do advogado usar da palavra, pela ordem, mediante intervenção sumária, para replicar acusação ou censura que lhe forem feitas.'
 'É direito do advogado intervir, a qualquer tempo e por qualquer motivo, durante o julgamento de processos em que esteja constituído.'
 'O uso da palavra, pela ordem, mediante intervenção sumária, somente é permitido para o esclarecimento de questões fáticas.']",['A' 'B' 'C' 'D'],,,B,B,True
1341,2015-16_7,Grok,"O advogado Antônio participava do julgamento de recurso de apelação por ele interposto. Ao proferir seu voto, o Relator acusou o advogado Antônio de ter atuado de forma antiética e de ter tentado induzir os julgadores a erro. Em seguida, com o objetivo de se defender das acusações que lhe haviam sido dirigidas, Antônio solicitou usar da palavra, pela ordem, por mais cinco minutos, pleito que veio a ser indeferido pelo Presidente do órgão julgador.
A respeito do direito de Antônio usar a palavra novamente, assinale a afirmativa correta.","['Não é permitido o uso da palavra por advogado em julgamentos de recursos de apelação.'
 'É direito do advogado usar da palavra, pela ordem, mediante intervenção sumária, para replicar acusação ou censura que lhe forem feitas.'
 'É direito do advogado intervir, a qualquer tempo e por qualquer motivo, durante o julgamento de processos em que esteja constituído.'
 'O uso da palavra, pela ordem, mediante intervenção sumária, somente é permitido para o esclarecimento de questões fáticas.']",['A' 'B' 'C' 'D'],,,B,B,True
1342,2015-16_8,ChatGPT,"Ao decretar segredo de Justiça nos autos de determinada investigação policial, o magistrado alertou o Delegado de Polícia de que, aos advogados ali constituídos, deveria ser facultado o acesso à integralidade dos elementos de prova já documentados nos autos, ressaltando, no entanto, expressa e reservadamente, que ninguém, nem mesmo advogado constituído por meio de instrumento de procuração, poderia ter acesso à medida cautelar de interceptação telefônica em andamento.
Sobre a advertência do magistrado, assinale a afirmativa correta.","['A advertência é ilegal, pois é direito do advogado, apresentando procuração do investigado, ter vista da integralidade de procedimentos de qualquer natureza.'
 'A advertência é ilegal, pois é direito do advogado ter vista de procedimentos de qualquer natureza, independentemente da apresentação de procuração.'
 'A advertência é lícita, pois, em se tratando de procedimento sob segredo de Justiça, é permitido ao advogado, munido de procuração do investigado, o acesso aos elementos de prova já documentados nos autos, mas não a medidas cautelares ainda em andamento.'
 'A advertência é lícita, pois nem mesmo advogados munidos de procuração podem ter acesso a autos de procedimentos sob segredo de Justiça.']",['A' 'B' 'C' 'D'],,,C,C,True
1342,2015-16_8,Gemini,"Ao decretar segredo de Justiça nos autos de determinada investigação policial, o magistrado alertou o Delegado de Polícia de que, aos advogados ali constituídos, deveria ser facultado o acesso à integralidade dos elementos de prova já documentados nos autos, ressaltando, no entanto, expressa e reservadamente, que ninguém, nem mesmo advogado constituído por meio de instrumento de procuração, poderia ter acesso à medida cautelar de interceptação telefônica em andamento.
Sobre a advertência do magistrado, assinale a afirmativa correta.","['A advertência é ilegal, pois é direito do advogado, apresentando procuração do investigado, ter vista da integralidade de procedimentos de qualquer natureza.'
 'A advertência é ilegal, pois é direito do advogado ter vista de procedimentos de qualquer natureza, independentemente da apresentação de procuração.'
 'A advertência é lícita, pois, em se tratando de procedimento sob segredo de Justiça, é permitido ao advogado, munido de procuração do investigado, o acesso aos elementos de prova já documentados nos autos, mas não a medidas cautelares ainda em andamento.'
 'A advertência é lícita, pois nem mesmo advogados munidos de procuração podem ter acesso a autos de procedimentos sob segredo de Justiça.']",['A' 'B' 'C' 'D'],,,C,C,True
1342,2015-16_8,Grok,"Ao decretar segredo de Justiça nos autos de determinada investigação policial, o magistrado alertou o Delegado de Polícia de que, aos advogados ali constituídos, deveria ser facultado o acesso à integralidade dos elementos de prova já documentados nos autos, ressaltando, no entanto, expressa e reservadamente, que ninguém, nem mesmo advogado constituído por meio de instrumento de procuração, poderia ter acesso à medida cautelar de interceptação telefônica em andamento.
Sobre a advertência do magistrado, assinale a afirmativa correta.","['A advertência é ilegal, pois é direito do advogado, apresentando procuração do investigado, ter vista da integralidade de procedimentos de qualquer natureza.'
 'A advertência é ilegal, pois é direito do advogado ter vista de procedimentos de qualquer natureza, independentemente da apresentação de procuração.'
 'A advertência é lícita, pois, em se tratando de procedimento sob segredo de Justiça, é permitido ao advogado, munido de procuração do investigado, o acesso aos elementos de prova já documentados nos autos, mas não a medidas cautelares ainda em andamento.'
 'A advertência é lícita, pois nem mesmo advogados munidos de procuração podem ter acesso a autos de procedimentos sob segredo de Justiça.']",['A' 'B' 'C' 'D'],,,C,C,True
1343,2015-16_9,ChatGPT,"Ao final de audiência de instrução e julgamento realizada em determinada vara criminal, o juiz solicita que o advogado não deixe o recinto, bem como que ele atue em outras duas audiências que ali seriam realizadas em seguida. O advogado recusa-se a participar das outras duas audiências mencionadas, até mesmo por haver Defensor Público disponível.
Com base no caso exposto, assinale a afirmativa correta.","['O advogado não cometeu infração ética, porque apenas resta configurada infração disciplinar na recusa do advogado a prestar assistência jurídica quando há impossibilidade da Defensoria Pública.'
 'O advogado cometeu infração ética, porque ele já estava na sala de audiências.'
 'O advogado não cometeu infração ética, porque é vedado ao advogado participar de duas audiências sucessivas.'
 'O advogado cometeu infração ética, porque ele tem o dever de contribuir para a boa administração da justiça.']",['A' 'B' 'C' 'D'],,,A,A,True
1343,2015-16_9,Gemini,"Ao final de audiência de instrução e julgamento realizada em determinada vara criminal, o juiz solicita que o advogado não deixe o recinto, bem como que ele atue em outras duas audiências que ali seriam realizadas em seguida. O advogado recusa-se a participar das outras duas audiências mencionadas, até mesmo por haver Defensor Público disponível.
Com base no caso exposto, assinale a afirmativa correta.","['O advogado não cometeu infração ética, porque apenas resta configurada infração disciplinar na recusa do advogado a prestar assistência jurídica quando há impossibilidade da Defensoria Pública.'
 'O advogado cometeu infração ética, porque ele já estava na sala de audiências.'
 'O advogado não cometeu infração ética, porque é vedado ao advogado participar de duas audiências sucessivas.'
 'O advogado cometeu infração ética, porque ele tem o dever de contribuir para a boa administração da justiça.']",['A' 'B' 'C' 'D'],,,A,A,True
1343,2015-16_9,Grok,"Ao final de audiência de instrução e julgamento realizada em determinada vara criminal, o juiz solicita que o advogado não deixe o recinto, bem como que ele atue em outras duas audiências que ali seriam realizadas em seguida. O advogado recusa-se a participar das outras duas audiências mencionadas, até mesmo por haver Defensor Público disponível.
Com base no caso exposto, assinale a afirmativa correta.","['O advogado não cometeu infração ética, porque apenas resta configurada infração disciplinar na recusa do advogado a prestar assistência jurídica quando há impossibilidade da Defensoria Pública.'
 'O advogado cometeu infração ética, porque ele já estava na sala de audiências.'
 'O advogado não cometeu infração ética, porque é vedado ao advogado participar de duas audiências sucessivas.'
 'O advogado cometeu infração ética, porque ele tem o dever de contribuir para a boa administração da justiça.']",['A' 'B' 'C' 'D'],,,A,D,False
1344,2015-16_10,ChatGPT,"O advogado Felício é contatado pelo seu cliente Paulo que pretende promover ação de responsabilidade civil em face de Rosa, por danos causados à sua honra e ao seu patrimônio material. Nas tratativas, o cliente cientifica o advogado que presenciara diversos atos criminosos praticados por Rosa e por seus familiares Marta e Fábio. Contratado para realizar os seus serviços profissionais, apresenta diversas ações contra o réu Rosa em que descreve seus crimes e os praticados por Marta e Fábio, seus filhos. A petição é subscrita somente pelo advogado e a procuração tem os poderes gerais para o foro.
Nos termos do Estatuto da Advocacia,","['é inerente à atividade postulatória a menção a crimes praticados pelas partes ou terceiros.'
 'é decorrente do processo a indicação dos fatos essenciais ao deslinde da causa, inclusive os criminosos, que somente demandam ciência do advogado.'
 'é essencial a autorização escrita para imputação a terceiro de fato definido como crime.'
 'é possível a descrição de fatos criminosos atribuídos a partes ou a terceiros por autorização verbal.']",['A' 'B' 'C' 'D'],,,C,C,True
1344,2015-16_10,Gemini,"O advogado Felício é contatado pelo seu cliente Paulo que pretende promover ação de responsabilidade civil em face de Rosa, por danos causados à sua honra e ao seu patrimônio material. Nas tratativas, o cliente cientifica o advogado que presenciara diversos atos criminosos praticados por Rosa e por seus familiares Marta e Fábio. Contratado para realizar os seus serviços profissionais, apresenta diversas ações contra o réu Rosa em que descreve seus crimes e os praticados por Marta e Fábio, seus filhos. A petição é subscrita somente pelo advogado e a procuração tem os poderes gerais para o foro.
Nos termos do Estatuto da Advocacia,","['é inerente à atividade postulatória a menção a crimes praticados pelas partes ou terceiros.'
 'é decorrente do processo a indicação dos fatos essenciais ao deslinde da causa, inclusive os criminosos, que somente demandam ciência do advogado.'
 'é essencial a autorização escrita para imputação a terceiro de fato definido como crime.'
 'é possível a descrição de fatos criminosos atribuídos a partes ou a terceiros por autorização verbal.']",['A' 'B' 'C' 'D'],,,C,C,True
1344,2015-16_10,Grok,"O advogado Felício é contatado pelo seu cliente Paulo que pretende promover ação de responsabilidade civil em face de Rosa, por danos causados à sua honra e ao seu patrimônio material. Nas tratativas, o cliente cientifica o advogado que presenciara diversos atos criminosos praticados por Rosa e por seus familiares Marta e Fábio. Contratado para realizar os seus serviços profissionais, apresenta diversas ações contra o réu Rosa em que descreve seus crimes e os praticados por Marta e Fábio, seus filhos. A petição é subscrita somente pelo advogado e a procuração tem os poderes gerais para o foro.
Nos termos do Estatuto da Advocacia,","['é inerente à atividade postulatória a menção a crimes praticados pelas partes ou terceiros.'
 'é decorrente do processo a indicação dos fatos essenciais ao deslinde da causa, inclusive os criminosos, que somente demandam ciência do advogado.'
 'é essencial a autorização escrita para imputação a terceiro de fato definido como crime.'
 'é possível a descrição de fatos criminosos atribuídos a partes ou a terceiros por autorização verbal.']",['A' 'B' 'C' 'D'],,,C,C,True
1345,2015-16_11,ChatGPT,"O Art. 126 do CPC afirma que o juiz não se exime de sentenciar ou despachar alegando lacuna ou obscuridade da lei. A questão das lacunas também é recorrente no âmbito dos estudos da Filosofia e da Teoria Geral do Direito. O jusfilósofo Norberto Bobbio, no livro Teoria do Ordenamento Jurídico apresenta um estudo sobre essa questão.
O autor denomina por lacuna ideológica a falta de uma norma","['legitimamente produzida pelo legislador democrático.'
 'justa, que enseje uma solução satisfatória ao caso concreto.'
 'que atenda às convicções ideológicas pessoais do juiz.'
 'costumeira, que tenha surgido de práticas sociais inspiradas nos valores vigentes.']",['A' 'B' 'C' 'D'],,,B,B,True
1345,2015-16_11,Gemini,"O Art. 126 do CPC afirma que o juiz não se exime de sentenciar ou despachar alegando lacuna ou obscuridade da lei. A questão das lacunas também é recorrente no âmbito dos estudos da Filosofia e da Teoria Geral do Direito. O jusfilósofo Norberto Bobbio, no livro Teoria do Ordenamento Jurídico apresenta um estudo sobre essa questão.
O autor denomina por lacuna ideológica a falta de uma norma","['legitimamente produzida pelo legislador democrático.'
 'justa, que enseje uma solução satisfatória ao caso concreto.'
 'que atenda às convicções ideológicas pessoais do juiz.'
 'costumeira, que tenha surgido de práticas sociais inspiradas nos valores vigentes.']",['A' 'B' 'C' 'D'],,,B,B,True
1345,2015-16_11,Grok,"O Art. 126 do CPC afirma que o juiz não se exime de sentenciar ou despachar alegando lacuna ou obscuridade da lei. A questão das lacunas também é recorrente no âmbito dos estudos da Filosofia e da Teoria Geral do Direito. O jusfilósofo Norberto Bobbio, no livro Teoria do Ordenamento Jurídico apresenta um estudo sobre essa questão.
O autor denomina por lacuna ideológica a falta de uma norma","['legitimamente produzida pelo legislador democrático.'
 'justa, que enseje uma solução satisfatória ao caso concreto.'
 'que atenda às convicções ideológicas pessoais do juiz.'
 'costumeira, que tenha surgido de práticas sociais inspiradas nos valores vigentes.']",['A' 'B' 'C' 'D'],,,B,B,True
1346,2015-16_12,ChatGPT,"Rudolf Von Ihering, em A Luta pelo Direito, afirma que “O fim do direito é a paz, o meio de atingi-lo, a luta."" Assinale a afirmativa que melhor expressa o pensamento desse autor.","['O Direito de uma sociedade é a expressão dos conflitos sociais desta sociedade, e ele resulta de uma luta de pessoas e grupos pelos seus próprios direitos subjetivos.  Por isso, o Direito é uma força viva e não uma ideia.'
 'O Direito é o produto do espírito do povo - volksgeist -, que é passado de geração em geração. Por isso, quando se fala em Direito, é preciso sempre olhar para a história e as lutas sociais. O Direito Romano é a melhor expressão desse processo.'
 'O Direito é parte da infraestrutura da sociedade e resulta de um processo de luta de classes, em que a classe dominante o usa para manter o controle sobre os dominados.'
 'O Direito resulta da ação institucional do Estado, e no parlamento são travadas as lutas políticas que definem os direitos subjetivos de uma sociedade.']",['A' 'B' 'C' 'D'],,,A,A,True
1346,2015-16_12,Gemini,"Rudolf Von Ihering, em A Luta pelo Direito, afirma que “O fim do direito é a paz, o meio de atingi-lo, a luta."" Assinale a afirmativa que melhor expressa o pensamento desse autor.","['O Direito de uma sociedade é a expressão dos conflitos sociais desta sociedade, e ele resulta de uma luta de pessoas e grupos pelos seus próprios direitos subjetivos.  Por isso, o Direito é uma força viva e não uma ideia.'
 'O Direito é o produto do espírito do povo - volksgeist -, que é passado de geração em geração. Por isso, quando se fala em Direito, é preciso sempre olhar para a história e as lutas sociais. O Direito Romano é a melhor expressão desse processo.'
 'O Direito é parte da infraestrutura da sociedade e resulta de um processo de luta de classes, em que a classe dominante o usa para manter o controle sobre os dominados.'
 'O Direito resulta da ação institucional do Estado, e no parlamento são travadas as lutas políticas que definem os direitos subjetivos de uma sociedade.']",['A' 'B' 'C' 'D'],,,A,A,True
1346,2015-16_12,Grok,"Rudolf Von Ihering, em A Luta pelo Direito, afirma que “O fim do direito é a paz, o meio de atingi-lo, a luta."" Assinale a afirmativa que melhor expressa o pensamento desse autor.","['O Direito de uma sociedade é a expressão dos conflitos sociais desta sociedade, e ele resulta de uma luta de pessoas e grupos pelos seus próprios direitos subjetivos.  Por isso, o Direito é uma força viva e não uma ideia.'
 'O Direito é o produto do espírito do povo - volksgeist -, que é passado de geração em geração. Por isso, quando se fala em Direito, é preciso sempre olhar para a história e as lutas sociais. O Direito Romano é a melhor expressão desse processo.'
 'O Direito é parte da infraestrutura da sociedade e resulta de um processo de luta de classes, em que a classe dominante o usa para manter o controle sobre os dominados.'
 'O Direito resulta da ação institucional do Estado, e no parlamento são travadas as lutas políticas que definem os direitos subjetivos de uma sociedade.']",['A' 'B' 'C' 'D'],,,A,A,True
